                0       TOTAL        AMBER     CONTACTS          SOL           HB  | TEMPERATURE
Sim Anneal  12000  3.0811e+03   2.4048e+03   1.1860e+03   1.9437e+03  -2.4535e+03  | 520.000
Sim Anneal  13000  3.0536e+03   2.4178e+03   1.1455e+03   1.9475e+03  -2.4572e+03  | 480.000
Sim Anneal  14000  3.0274e+03   2.3895e+03   1.1493e+03   1.9423e+03  -2.4538e+03  | 440.000
Sim Anneal  15000  3.0220e+03   2.4038e+03   1.1226e+03   1.9504e+03  -2.4547e+03  | 400.000
Sim Anneal  16000  2.9757e+03   2.3850e+03   1.0871e+03   1.9568e+03  -2.4532e+03  | 360.000
Sim Anneal  17000  2.9337e+03   2.3381e+03   1.0261e+03   2.0205e+03  -2.4511e+03  | 320.000
Sim Anneal  18000  2.9377e+03   2.3699e+03   9.9318e+02   2.0297e+03  -2.4551e+03  | 280.000
Sim Anneal  19000  2.8905e+03   2.3221e+03   9.9450e+02   2.0293e+03  -2.4553e+03  | 240.000
Sim Anneal  20000  2.8676e+03   2.2762e+03   1.0069e+03   2.0355e+03  -2.4510e+03  | 200.000
Sim Anneal  21000  2.8657e+03   2.2981e+03   9.8939e+02   2.0325e+03  -2.4543e+03  | 160.000
Sim Anneal  22000  2.8422e+03   2.2751e+03   1.0130e+03   2.0069e+03  -2.4528e+03  | 120.000
Sim Anneal  23000  2.8427e+03   2.2748e+03   1.0133e+03   2.0072e+03  -2.4526e+03  | 80.000
Sim Anneal  24000  2.8339e+03   2.2916e+03   9.7756e+02   2.0195e+03  -2.4547e+03  | 40.000
Sim Anneal  25000  2.8339e+03   2.2916e+03   9.7756e+02   2.0195e+03  -2.4547e+03  |  0.000
ILSRR 2833.9210210060937 2241.380707490641 
Sim Anneal      0  4.8971e+08   4.8969e+08   1.6229e+04   1.1009e+03  -2.5201e+03  | -1.000
Sim Anneal   1000  6.0947e+03   3.1518e+03   3.9401e+03   1.4537e+03  -2.4509e+03  | 960.000
Sim Anneal   2000  4.7776e+03   3.3640e+03   2.4516e+03   1.4197e+03  -2.4576e+03  | 920.000
Sim Anneal   3000  4.1029e+03   2.8575e+03   2.2378e+03   1.4632e+03  -2.4556e+03  | 880.000
Sim Anneal   4000  3.9419e+03   2.9671e+03   1.9129e+03   1.5291e+03  -2.4671e+03  | 840.000
Sim Anneal   5000  3.8530e+03   2.8451e+03   1.9262e+03   1.5368e+03  -2.4551e+03  | 800.000
Sim Anneal   6000  3.8089e+03   2.9429e+03   1.7565e+03   1.5712e+03  -2.4618e+03  | 760.000
Sim Anneal   7000  3.7357e+03   2.8334e+03   1.7920e+03   1.5698e+03  -2.4595e+03  | 720.000
Sim Anneal   8000  3.6473e+03   2.8496e+03   1.6071e+03   1.6507e+03  -2.4601e+03  | 680.000
Sim Anneal   9000  3.6297e+03   2.8460e+03   1.5862e+03   1.6586e+03  -2.4610e+03  | 640.000
Sim Anneal  10000  3.5367e+03   2.6700e+03   1.6532e+03   1.6582e+03  -2.4448e+03  | 600.000
Sim Anneal  11000  3.5311e+03   2.6561e+03   1.6645e+03   1.6538e+03  -2.4433e+03  | 560.000
Sim Anneal  12000  3.4771e+03   2.6535e+03   1.6345e+03   1.6314e+03  -2.4423e+03  | 520.000
Sim Anneal  13000  3.4179e+03   2.6002e+03   1.6608e+03   1.5966e+03  -2.4396e+03  | 480.000
Sim Anneal  14000  3.4252e+03   2.5989e+03   1.6743e+03   1.5940e+03  -2.4420e+03  | 440.000
Sim Anneal  15000  3.3733e+03   2.5554e+03   1.6507e+03   1.6085e+03  -2.4412e+03  | 400.000
Sim Anneal  16000  3.3646e+03   2.5554e+03   1.6366e+03   1.6133e+03  -2.4407e+03  | 360.000
Sim Anneal  17000  3.3641e+03   2.5558e+03   1.6368e+03   1.6121e+03  -2.4406e+03  | 320.000
Sim Anneal  18000  3.3381e+03   2.5513e+03   1.5750e+03   1.6559e+03  -2.4441e+03  | 280.000
Sim Anneal  19000  3.3050e+03   2.4940e+03   1.6526e+03   1.6018e+03  -2.4433e+03  | 240.000
Sim Anneal  20000  3.2653e+03   2.4811e+03   1.5748e+03   1.6494e+03  -2.4400e+03  | 200.000
Sim Anneal  21000  3.2591e+03   2.4902e+03   1.5548e+03   1.6555e+03  -2.4415e+03  | 160.000
Sim Anneal  22000  3.2599e+03   2.4939e+03   1.5492e+03   1.6576e+03  -2.4408e+03  | 120.000
Sim Anneal  23000  3.2597e+03   2.4937e+03   1.5519e+03   1.6561e+03  -2.4420e+03  | 80.000
Sim Anneal  24000  3.2228e+03   2.4720e+03   1.5268e+03   1.6642e+03  -2.4401e+03  | 40.000
Sim Anneal  25000  3.1301e+03   2.4406e+03   1.4022e+03   1.7205e+03  -2.4331e+03  |  0.000
ILSRR 3130.1415234777487 2241.380707490641 
Sim Anneal      0  2.3557e+10   2.3557e+10   1.9891e+04   1.7212e+03  -2.8157e+03  | -1.000
Sim Anneal   1000  9.6532e+03   4.8197e+03   5.5194e+03   1.7911e+03  -2.4771e+03  | 960.000
Sim Anneal   2000  6.2963e+03   3.5390e+03   3.2888e+03   1.9229e+03  -2.4544e+03  | 920.000
Sim Anneal   3000  5.9349e+03   3.3213e+03   3.1011e+03   1.9503e+03  -2.4378e+03  | 880.000
Sim Anneal   4000  5.8340e+03   3.3396e+03   2.8028e+03   2.1410e+03  -2.4493e+03  | 840.000
Sim Anneal   5000  5.6106e+03   3.1540e+03   2.7427e+03   2.1575e+03  -2.4436e+03  | 800.000
Sim Anneal   6000  5.5282e+03   3.2556e+03   2.5365e+03   2.1773e+03  -2.4413e+03  | 760.000
Sim Anneal   7000  5.4823e+03   3.2101e+03   2.5335e+03   2.1792e+03  -2.4406e+03  | 720.000
Sim Anneal   8000  5.1996e+03   3.0706e+03   2.3538e+03   2.2171e+03  -2.4418e+03  | 680.000
Sim Anneal   9000  4.9654e+03   2.7701e+03   2.4072e+03   2.2083e+03  -2.4201e+03  | 640.000
Sim Anneal  10000  4.7365e+03   2.8380e+03   2.1819e+03   2.1345e+03  -2.4179e+03  | 600.000
Sim Anneal  11000  4.5624e+03   2.7552e+03   2.0647e+03   2.1527e+03  -2.4102e+03  | 560.000
Sim Anneal  12000  4.4321e+03   2.6989e+03   2.0083e+03   2.1343e+03  -2.4094e+03  | 520.000
Sim Anneal  13000  4.2724e+03   2.8936e+03   1.6844e+03   2.1082e+03  -2.4138e+03  | 480.000
Sim Anneal  14000  4.1834e+03   2.8251e+03   1.6618e+03   2.1070e+03  -2.4105e+03  | 440.000
Sim Anneal  15000  4.1316e+03   2.7794e+03   1.6508e+03   2.1116e+03  -2.4102e+03  | 400.000
Sim Anneal  16000  4.1316e+03   2.7794e+03   1.6508e+03   2.1116e+03  -2.4102e+03  | 360.000
Sim Anneal  17000  4.1325e+03   2.7814e+03   1.6504e+03   2.1109e+03  -2.4103e+03  | 320.000
Sim Anneal  18000  4.0415e+03   2.8126e+03   1.4900e+03   2.1548e+03  -2.4159e+03  | 280.000
Sim Anneal  19000  4.0139e+03   2.8042e+03   1.4701e+03   2.1543e+03  -2.4148e+03  | 240.000
Sim Anneal  20000  3.9606e+03   2.7696e+03   1.4450e+03   2.1650e+03  -2.4189e+03  | 200.000
Sim Anneal  21000  3.9633e+03   2.7648e+03   1.4534e+03   2.1643e+03  -2.4192e+03  | 160.000
Sim Anneal  22000  3.9586e+03   2.7464e+03   1.4651e+03   2.1648e+03  -2.4178e+03  | 120.000
Sim Anneal  23000  3.9573e+03   2.7423e+03   1.4657e+03   2.1633e+03  -2.4140e+03  | 80.000
Sim Anneal  24000  3.9573e+03   2.7423e+03   1.4657e+03   2.1633e+03  -2.4140e+03  | 40.000
Sim Anneal  25000  3.8958e+03   2.6753e+03   1.4691e+03   2.1611e+03  -2.4096e+03  |  0.000
ILSRR 3895.818226924267 2241.380707490641 
Sim Anneal      0  8.5749e+11   8.5749e+11   2.1090e+04   9.7494e+02  -2.5777e+03  | -1.000
Sim Anneal   1000  7.9610e+03   3.8368e+03   5.2779e+03   1.2719e+03  -2.4256e+03  | 960.000
Sim Anneal   2000  5.7457e+03   2.8190e+03   4.1880e+03   1.1624e+03  -2.4237e+03  | 920.000
Sim Anneal   3000  5.4270e+03   2.9169e+03   3.7231e+03   1.2151e+03  -2.4281e+03  | 880.000
Sim Anneal   4000  5.1094e+03   2.9461e+03   3.3109e+03   1.2760e+03  -2.4236e+03  | 840.000
Sim Anneal   5000  4.8793e+03   2.7987e+03   3.2151e+03   1.2943e+03  -2.4288e+03  | 800.000
Sim Anneal   6000  4.6703e+03   2.7605e+03   2.9984e+03   1.3406e+03  -2.4291e+03  | 760.000
Sim Anneal   7000  4.4825e+03   2.7031e+03   2.8249e+03   1.3757e+03  -2.4212e+03  | 720.000
Sim Anneal   8000  3.9861e+03   2.7375e+03   2.1968e+03   1.4795e+03  -2.4277e+03  | 680.000
Sim Anneal   9000  3.8850e+03   2.7063e+03   2.0178e+03   1.5868e+03  -2.4259e+03  | 640.000
Sim Anneal  10000  3.7823e+03   2.7453e+03   1.7643e+03   1.7049e+03  -2.4322e+03  | 600.000
Sim Anneal  11000  3.7118e+03   2.8707e+03   1.5612e+03   1.7172e+03  -2.4373e+03  | 560.000
Sim Anneal  12000  3.7196e+03   2.8195e+03   1.5443e+03   1.7859e+03  -2.4302e+03  | 520.000
Sim Anneal  13000  3.6479e+03   2.8775e+03   1.3759e+03   1.8312e+03  -2.4367e+03  | 480.000
Sim Anneal  14000  3.6298e+03   2.8278e+03   1.3923e+03   1.8448e+03  -2.4350e+03  | 440.000
Sim Anneal  15000  3.3685e+03   2.7326e+03   1.3407e+03   1.7088e+03  -2.4136e+03  | 400.000
Sim Anneal  16000  3.2675e+03   2.7599e+03   1.0544e+03   1.8671e+03  -2.4139e+03  | 360.000
Sim Anneal  17000  3.1588e+03   2.7543e+03   8.9481e+02   1.9238e+03  -2.4142e+03  | 320.000
Sim Anneal  18000  3.1614e+03   2.7496e+03   8.9834e+02   1.9267e+03  -2.4132e+03  | 280.000
Sim Anneal  19000  3.0798e+03   2.6689e+03   8.8867e+02   1.9340e+03  -2.4117e+03  | 240.000
Sim Anneal  20000  3.0630e+03   2.7586e+03   8.5967e+02   1.8543e+03  -2.4095e+03  | 200.000
Sim Anneal  21000  3.0475e+03   2.7563e+03   8.3293e+02   1.8651e+03  -2.4069e+03  | 160.000
Sim Anneal  22000  3.0454e+03   2.7677e+03   8.4422e+02   1.8433e+03  -2.4098e+03  | 120.000
Sim Anneal  23000  3.0261e+03   2.7532e+03   8.3974e+02   1.8419e+03  -2.4087e+03  | 80.000
Sim Anneal  24000  2.9898e+03   2.7314e+03   8.0368e+02   1.8610e+03  -2.4064e+03  | 40.000
Sim Anneal  25000  2.9124e+03   2.6527e+03   7.2759e+02   1.9412e+03  -2.4092e+03  |  0.000
ILSRR 2912.360396929502 2241.380707490641 
Sim Anneal      0  1.4767e+04   2.8605e+03   1.2911e+04   1.4054e+03  -2.4099e+03  | -1.000
Sim Anneal   1000  5.7836e+03   3.0759e+03   3.7518e+03   1.3678e+03  -2.4120e+03  | 960.000
Sim Anneal   2000  4.8794e+03   2.8516e+03   3.1722e+03   1.2606e+03  -2.4050e+03  | 920.000
Sim Anneal   3000  4.0573e+03   2.7418e+03   2.1678e+03   1.5681e+03  -2.4204e+03  | 880.000
Sim Anneal   4000  4.0101e+03   2.8006e+03   2.0741e+03   1.5546e+03  -2.4192e+03  | 840.000
Sim Anneal   5000  3.9625e+03   2.6407e+03   2.1690e+03   1.5641e+03  -2.4113e+03  | 800.000
Sim Anneal   6000  3.4367e+03   2.6840e+03   1.6398e+03   1.5320e+03  -2.4191e+03  | 760.000
Sim Anneal   7000  3.2261e+03   2.5036e+03   1.5949e+03   1.5330e+03  -2.4054e+03  | 720.000
Sim Anneal   8000  3.0383e+03   2.5075e+03   1.3152e+03   1.6128e+03  -2.3972e+03  | 680.000
Sim Anneal   9000  2.9934e+03   2.4962e+03   1.2966e+03   1.6019e+03  -2.4014e+03  | 640.000
Sim Anneal  10000  2.9894e+03   2.3902e+03   1.4146e+03   1.5866e+03  -2.4021e+03  | 600.000
Sim Anneal  11000  2.6704e+03   2.4106e+03   1.0449e+03   1.6157e+03  -2.4008e+03  | 560.000
Sim Anneal  12000  2.5254e+03   2.4494e+03   6.5561e+02   1.8306e+03  -2.4103e+03  | 520.000
Sim Anneal  13000  2.5150e+03   2.4808e+03   5.8190e+02   1.8629e+03  -2.4106e+03  | 480.000
Sim Anneal  14000  2.4582e+03   2.4982e+03   6.0139e+02   1.7677e+03  -2.4091e+03  | 440.000
Sim Anneal  15000  2.4582e+03   2.4982e+03   6.0139e+02   1.7677e+03  -2.4091e+03  | 400.000
Sim Anneal  16000  2.4610e+03   2.5012e+03   6.0178e+02   1.7669e+03  -2.4088e+03  | 360.000
Sim Anneal  17000  2.4050e+03   2.4539e+03   5.8911e+02   1.7674e+03  -2.4054e+03  | 320.000
Sim Anneal  18000  2.3898e+03   2.4736e+03   6.0301e+02   1.7200e+03  -2.4069e+03  | 280.000
Sim Anneal  19000  2.3691e+03   2.4324e+03   6.0217e+02   1.7385e+03  -2.4040e+03  | 240.000
Sim Anneal  20000  2.3694e+03   2.4332e+03   5.9877e+02   1.7409e+03  -2.4035e+03  | 200.000
Sim Anneal  21000  2.3621e+03   2.4193e+03   6.0386e+02   1.7409e+03  -2.4020e+03  | 160.000
Sim Anneal  22000  2.3547e+03   2.4153e+03   6.0097e+02   1.7404e+03  -2.4020e+03  | 120.000
Sim Anneal  23000  2.3473e+03   2.4125e+03   5.9624e+02   1.7427e+03  -2.4041e+03  | 80.000
Sim Anneal  24000  2.3429e+03   2.3955e+03   6.1260e+02   1.7377e+03  -2.4029e+03  | 40.000
Sim Anneal  25000  2.3406e+03   2.3909e+03   6.1016e+02   1.7415e+03  -2.4019e+03  |  0.000
ILSRR 2340.6316685989054 2241.380707490641 
Sim Anneal      0  4.3454e+11   4.3454e+11   2.3586e+04   7.9440e+02  -2.7549e+03  | -1.000
Sim Anneal   1000  6.3359e+03   3.2801e+03   4.3935e+03   1.0846e+03  -2.4222e+03  | 960.000
Sim Anneal   2000  5.1409e+03   2.5964e+03   3.7552e+03   1.2127e+03  -2.4233e+03  | 920.000
Sim Anneal   3000  5.0267e+03   2.6092e+03   3.6104e+03   1.2315e+03  -2.4243e+03  | 880.000
Sim Anneal   4000  4.9420e+03   2.6344e+03   3.4923e+03   1.2413e+03  -2.4261e+03  | 840.000
Sim Anneal   5000  4.9448e+03   2.6274e+03   3.5054e+03   1.2396e+03  -2.4277e+03  | 800.000
Sim Anneal   6000  4.4770e+03   2.5666e+03   3.0158e+03   1.3288e+03  -2.4341e+03  | 760.000
Sim Anneal   7000  4.3909e+03   2.5760e+03   2.9271e+03   1.3178e+03  -2.4299e+03  | 720.000
Sim Anneal   8000  4.3729e+03   2.5726e+03   2.8977e+03   1.3290e+03  -2.4264e+03  | 680.000
Sim Anneal   9000  4.3439e+03   2.5367e+03   2.9080e+03   1.3210e+03  -2.4219e+03  | 640.000
Sim Anneal  10000  4.3399e+03   2.5175e+03   2.9262e+03   1.3200e+03  -2.4238e+03  | 600.000
Sim Anneal  11000  4.3225e+03   2.4677e+03   2.9589e+03   1.3171e+03  -2.4212e+03  | 560.000
Sim Anneal  12000  4.3190e+03   2.4835e+03   2.9438e+03   1.3136e+03  -2.4219e+03  | 520.000
Sim Anneal  13000  4.2256e+03   2.4809e+03   2.8558e+03   1.3086e+03  -2.4198e+03  | 480.000
Sim Anneal  14000  4.2184e+03   2.4555e+03   2.8807e+03   1.3004e+03  -2.4182e+03  | 440.000
Sim Anneal  15000  4.1293e+03   2.5049e+03   2.7031e+03   1.3380e+03  -2.4168e+03  | 400.000
Sim Anneal  16000  4.1083e+03   2.4775e+03   2.6831e+03   1.3652e+03  -2.4176e+03  | 360.000
Sim Anneal  17000  4.0919e+03   2.4700e+03   2.6829e+03   1.3562e+03  -2.4172e+03  | 320.000
Sim Anneal  18000  4.0601e+03   2.4696e+03   2.6210e+03   1.3824e+03  -2.4130e+03  | 280.000
Sim Anneal  19000  4.0601e+03   2.4696e+03   2.6210e+03   1.3824e+03  -2.4130e+03  | 240.000
Sim Anneal  20000  4.0601e+03   2.4696e+03   2.6210e+03   1.3824e+03  -2.4130e+03  | 200.000
Sim Anneal  21000  4.0018e+03   2.4363e+03   2.5793e+03   1.3971e+03  -2.4109e+03  | 160.000
Sim Anneal  22000  4.0036e+03   2.4390e+03   2.5740e+03   1.4012e+03  -2.4106e+03  | 120.000
Sim Anneal  23000  4.0041e+03   2.4412e+03   2.5708e+03   1.4022e+03  -2.4101e+03  | 80.000
Sim Anneal  24000  3.9649e+03   2.4536e+03   2.5100e+03   1.4095e+03  -2.4082e+03  | 40.000
Sim Anneal  25000  3.9650e+03   2.4519e+03   2.5105e+03   1.4108e+03  -2.4083e+03  |  0.000
ILSRR 3964.952807984931 2241.380707490641 
Sim Anneal      0  1.1921e+12   1.1921e+12   8.1575e+03   1.6951e+03  -2.7048e+03  | -1.000
Sim Anneal   1000  5.8697e+03   3.3832e+03   3.5234e+03   1.3631e+03  -2.4000e+03  | 960.000
Sim Anneal   2000  5.4493e+03   3.0783e+03   3.3957e+03   1.3743e+03  -2.3990e+03  | 920.000
Sim Anneal   3000  3.9969e+03   2.8935e+03   1.8479e+03   1.6664e+03  -2.4109e+03  | 880.000
Sim Anneal   4000  4.0082e+03   2.8791e+03   1.8870e+03   1.6502e+03  -2.4081e+03  | 840.000
Sim Anneal   5000  3.8456e+03   2.8678e+03   1.7018e+03   1.6842e+03  -2.4082e+03  | 800.000
Sim Anneal   6000  3.8235e+03   2.8363e+03   1.7004e+03   1.6907e+03  -2.4039e+03  | 760.000
Sim Anneal   7000  3.6932e+03   2.8578e+03   1.5582e+03   1.6875e+03  -2.4103e+03  | 720.000
Sim Anneal   8000  3.6939e+03   2.8536e+03   1.5495e+03   1.6977e+03  -2.4069e+03  | 680.000
Sim Anneal   9000  3.6606e+03   2.8644e+03   1.5027e+03   1.7045e+03  -2.4110e+03  | 640.000
Sim Anneal  10000  3.6167e+03   2.8270e+03   1.5939e+03   1.6034e+03  -2.4076e+03  | 600.000
Sim Anneal  11000  3.5589e+03   2.7402e+03   1.6142e+03   1.6146e+03  -2.4101e+03  | 560.000
Sim Anneal  12000  3.4746e+03   2.6846e+03   1.6183e+03   1.5780e+03  -2.4062e+03  | 520.000
Sim Anneal  13000  3.3419e+03   2.5923e+03   1.5557e+03   1.6003e+03  -2.4064e+03  | 480.000
Sim Anneal  14000  3.3164e+03   2.6012e+03   1.5184e+03   1.6034e+03  -2.4067e+03  | 440.000
Sim Anneal  15000  3.3165e+03   2.5969e+03   1.5258e+03   1.6007e+03  -2.4069e+03  | 400.000
Sim Anneal  16000  3.2710e+03   2.5670e+03   1.5032e+03   1.6085e+03  -2.4077e+03  | 360.000
Sim Anneal  17000  3.2321e+03   2.5656e+03   1.4570e+03   1.6162e+03  -2.4067e+03  | 320.000
Sim Anneal  18000  3.2155e+03   2.5603e+03   1.4408e+03   1.6187e+03  -2.4044e+03  | 280.000
Sim Anneal  19000  3.2147e+03   2.5654e+03   1.4325e+03   1.6206e+03  -2.4039e+03  | 240.000
Sim Anneal  20000  3.1627e+03   2.6472e+03   1.2339e+03   1.6884e+03  -2.4068e+03  | 200.000
Sim Anneal  21000  3.1063e+03   2.5712e+03   1.1884e+03   1.7580e+03  -2.4113e+03  | 160.000
Sim Anneal  22000  3.0489e+03   2.5639e+03   1.1239e+03   1.7745e+03  -2.4133e+03  | 120.000
Sim Anneal  23000  3.0300e+03   2.5301e+03   1.1366e+03   1.7752e+03  -2.4119e+03  | 80.000
Sim Anneal  24000  3.0300e+03   2.5301e+03   1.1366e+03   1.7752e+03  -2.4119e+03  | 40.000
Sim Anneal  25000  3.0290e+03   2.5283e+03   1.1360e+03   1.7764e+03  -2.4118e+03  |  0.000
ILSRR 3028.962264355725 2241.380707490641 
Sim Anneal      0  8.5008e+10   8.5008e+10   1.1542e+04   1.5622e+03  -2.6864e+03  | -1.000
Sim Anneal   1000  1.0772e+04   4.0035e+03   7.7740e+03   1.4048e+03  -2.4106e+03  | 960.000
Sim Anneal   2000  9.3021e+03   3.5339e+03   6.7317e+03   1.4415e+03  -2.4050e+03  | 920.000
Sim Anneal   3000  5.1694e+03   3.2122e+03   2.5374e+03   1.8581e+03  -2.4383e+03  | 880.000
Sim Anneal   4000  4.8969e+03   3.1537e+03   2.3361e+03   1.8639e+03  -2.4567e+03  | 840.000
Sim Anneal   5000  4.6049e+03   2.8969e+03   2.2858e+03   1.8651e+03  -2.4429e+03  | 800.000
Sim Anneal   6000  4.5333e+03   2.8330e+03   2.2547e+03   1.8716e+03  -2.4260e+03  | 760.000
Sim Anneal   7000  4.5021e+03   2.8166e+03   2.2530e+03   1.8656e+03  -2.4330e+03  | 720.000
Sim Anneal   8000  4.4979e+03   2.8002e+03   2.2593e+03   1.8711e+03  -2.4328e+03  | 680.000
Sim Anneal   9000  4.5032e+03   2.8075e+03   2.2690e+03   1.8602e+03  -2.4335e+03  | 640.000
Sim Anneal  10000  4.4078e+03   2.7321e+03   2.2405e+03   1.8633e+03  -2.4281e+03  | 600.000
Sim Anneal  11000  4.4034e+03   2.7120e+03   2.2509e+03   1.8673e+03  -2.4268e+03  | 560.000
Sim Anneal  12000  4.2879e+03   2.7309e+03   2.1394e+03   1.8459e+03  -2.4283e+03  | 520.000
Sim Anneal  13000  4.2378e+03   2.7520e+03   2.0319e+03   1.8832e+03  -2.4293e+03  | 480.000
Sim Anneal  14000  4.1367e+03   2.8385e+03   2.0619e+03   1.6600e+03  -2.4237e+03  | 440.000
Sim Anneal  15000  4.1169e+03   2.7841e+03   2.0577e+03   1.6884e+03  -2.4134e+03  | 400.000
Sim Anneal  16000  4.0692e+03   2.8200e+03   1.9459e+03   1.7171e+03  -2.4138e+03  | 360.000
Sim Anneal  17000  3.9371e+03   2.6605e+03   1.9671e+03   1.7239e+03  -2.4144e+03  | 320.000
Sim Anneal  18000  3.8272e+03   2.7323e+03   1.7646e+03   1.7426e+03  -2.4123e+03  | 280.000
Sim Anneal  19000  3.7470e+03   2.7934e+03   1.6476e+03   1.7213e+03  -2.4152e+03  | 240.000
Sim Anneal  20000  3.7060e+03   2.7325e+03   1.6432e+03   1.7429e+03  -2.4125e+03  | 200.000
Sim Anneal  21000  3.6941e+03   2.7183e+03   1.6413e+03   1.7491e+03  -2.4146e+03  | 160.000
Sim Anneal  22000  3.6284e+03   2.7574e+03   1.5260e+03   1.7597e+03  -2.4147e+03  | 120.000
Sim Anneal  23000  3.6284e+03   2.7574e+03   1.5260e+03   1.7597e+03  -2.4147e+03  | 80.000
Sim Anneal  24000  3.6239e+03   2.7500e+03   1.5304e+03   1.7584e+03  -2.4150e+03  | 40.000
Sim Anneal  25000  3.5832e+03   2.7173e+03   1.5309e+03   1.7516e+03  -2.4166e+03  |  0.000
ILSRR 3583.2429922881856 2241.380707490641 
Sim Anneal      0  7.1970e+11   7.1970e+11   3.3213e+04   7.1707e+02  -2.4937e+03  | -1.000
Sim Anneal   1000  6.9015e+03   4.0327e+03   4.1906e+03   1.1109e+03  -2.4327e+03  | 960.000
Sim Anneal   2000  5.8238e+03   3.9326e+03   3.0796e+03   1.2353e+03  -2.4237e+03  | 920.000
Sim Anneal   3000  4.6925e+03   3.4992e+03   2.2505e+03   1.3827e+03  -2.4400e+03  | 880.000
Sim Anneal   4000  4.1912e+03   3.4491e+03   1.7576e+03   1.4394e+03  -2.4549e+03  | 840.000
Sim Anneal   5000  3.8884e+03   3.3198e+03   1.4769e+03   1.5310e+03  -2.4393e+03  | 800.000
Sim Anneal   6000  3.5044e+03   3.1616e+03   1.2273e+03   1.5594e+03  -2.4439e+03  | 760.000
Sim Anneal   7000  3.2895e+03   3.0396e+03   1.1232e+03   1.5730e+03  -2.4462e+03  | 720.000
Sim Anneal   8000  3.2145e+03   2.9586e+03   1.1303e+03   1.5719e+03  -2.4463e+03  | 680.000
Sim Anneal   9000  3.1985e+03   2.9118e+03   1.1607e+03   1.5741e+03  -2.4481e+03  | 640.000
Sim Anneal  10000  3.1825e+03   2.8636e+03   1.1901e+03   1.5743e+03  -2.4455e+03  | 600.000
Sim Anneal  11000  3.1664e+03   2.9074e+03   1.1323e+03   1.5714e+03  -2.4446e+03  | 560.000
Sim Anneal  12000  3.1428e+03   2.8607e+03   1.1391e+03   1.5853e+03  -2.4423e+03  | 520.000
Sim Anneal  13000  3.1405e+03   2.8618e+03   1.1381e+03   1.5851e+03  -2.4445e+03  | 480.000
Sim Anneal  14000  3.1362e+03   2.8601e+03   1.1389e+03   1.5826e+03  -2.4455e+03  | 440.000
Sim Anneal  15000  3.1337e+03   2.8716e+03   1.1217e+03   1.5864e+03  -2.4461e+03  | 400.000
Sim Anneal  16000  3.1337e+03   2.8716e+03   1.1217e+03   1.5864e+03  -2.4461e+03  | 360.000
Sim Anneal  17000  3.0920e+03   2.8260e+03   1.1311e+03   1.5690e+03  -2.4341e+03  | 320.000
Sim Anneal  18000  2.8969e+03   2.6556e+03   1.0538e+03   1.6164e+03  -2.4289e+03  | 280.000
Sim Anneal  19000  2.8596e+03   2.6380e+03   1.0395e+03   1.6115e+03  -2.4294e+03  | 240.000
Sim Anneal  20000  2.8619e+03   2.6543e+03   1.0322e+03   1.6068e+03  -2.4313e+03  | 200.000
Sim Anneal  21000  2.8574e+03   2.6482e+03   1.0323e+03   1.6077e+03  -2.4307e+03  | 160.000
Sim Anneal  22000  2.8584e+03   2.6511e+03   1.0308e+03   1.6074e+03  -2.4309e+03  | 120.000
Sim Anneal  23000  2.8584e+03   2.6511e+03   1.0308e+03   1.6074e+03  -2.4309e+03  | 80.000
Sim Anneal  24000  2.8584e+03   2.6511e+03   1.0308e+03   1.6074e+03  -2.4309e+03  | 40.000
Sim Anneal  25000  2.8569e+03   2.6334e+03   1.0406e+03   1.6123e+03  -2.4295e+03  |  0.000
ILSRR 2856.8659414811773 2241.380707490641 
Sim Anneal      0  1.7065e+14   1.7065e+14   6.4845e+03   1.8276e+03  -2.5644e+03  | -1.000
Sim Anneal   1000  7.7298e+03   3.5789e+03   4.9745e+03   1.5964e+03  -2.4200e+03  | 960.000
Sim Anneal   2000  7.5582e+03   3.2537e+03   5.1301e+03   1.5817e+03  -2.4073e+03  | 920.000
Sim Anneal   3000  6.0629e+03   3.3137e+03   3.4207e+03   1.7401e+03  -2.4115e+03  | 880.000
Sim Anneal   4000  5.6492e+03   3.1955e+03   2.8757e+03   1.9828e+03  -2.4047e+03  | 840.000
Sim Anneal   5000  5.2979e+03   3.3377e+03   2.4420e+03   1.9239e+03  -2.4057e+03  | 800.000
Sim Anneal   6000  5.1599e+03   3.1095e+03   2.5679e+03   1.8898e+03  -2.4074e+03  | 760.000
Sim Anneal   7000  5.1181e+03   3.0761e+03   2.5566e+03   1.8950e+03  -2.4097e+03  | 720.000
Sim Anneal   8000  5.0367e+03   3.2255e+03   2.3126e+03   1.9166e+03  -2.4180e+03  | 680.000
Sim Anneal   9000  4.9021e+03   3.1506e+03   2.1291e+03   2.0408e+03  -2.4183e+03  | 640.000
Sim Anneal  10000  4.8879e+03   3.1634e+03   2.0780e+03   2.0663e+03  -2.4198e+03  | 600.000
Sim Anneal  11000  4.8086e+03   3.0432e+03   2.1050e+03   2.0745e+03  -2.4140e+03  | 560.000
Sim Anneal  12000  4.7726e+03   3.0079e+03   2.1208e+03   2.0558e+03  -2.4118e+03  | 520.000
Sim Anneal  13000  4.6462e+03   3.0148e+03   1.9927e+03   2.0624e+03  -2.4238e+03  | 480.000
Sim Anneal  14000  4.6516e+03   2.9678e+03   2.0535e+03   2.0528e+03  -2.4225e+03  | 440.000
